6.225E+06  1.89E+02  1.67E-13  9.11E-07  3.11E-03  2.00E-02  1.54E-06
6.275E+06  1.76E+02  1.98E-13  8.95E-07  3.10E-03  2.00E-02  1.54E-06
6.325E+06  1.64E+02  2.33E-13  8.80E-07  3.10E-03  2.00E-02  1.54E-06
6.375E+06  1.52E+02  2.72E-13  8.65E-07  3.09E-03  2.00E-02  1.55E-06
6.425E+06  1.41E+02  3.15E-13  8.51E-07  3.09E-03  2.00E-02  1.55E-06
6.475E+06  1.31E+02  3.67E-13  8.37E-07  3.08E-03  2.00E-02  1.55E-06
6.525E+06  1.21E+02  4.30E-13  8.25E-07  3.08E-03  2.00E-02  1.56E-06
6.575E+06  1.12E+02  5.14E-13  8.13E-07  3.07E-03  2.00E-02  1.56E-06
6.625E+06  1.03E+02  6.22E-13  8.03E-07  3.07E-03  2.00E-02  1.57E-06
6.675E+06  9.48E+01  7.46E-13  7.93E-07  3.06E-03  2.00E-02  1.57E-06
6.725E+06  8.69E+01  8.91E-13  7.84E-07  3.06E-03  2.00E-02  1.57E-06
6.775E+06  7.94E+01  1.06E-12  7.76E-07  3.05E-03  2.00E-02  1.58E-06
6.825E+06  7.24E+01  1.26E-12  7.68E-07  3.05E-03  2.00E-02  1.58E-06
6.875E+06  6.60E+01  1.07E-12  7.61E-07  3.05E-03  2.00E-02  1.59E-06
6.925E+06  6.02E+01  1.06E-12  7.53E-07  3.04E-03  2.00E-02  1.59E-06
6.975E+06  5.49E+01  1.04E-12  7.46E-07  3.03E-03  2.00E-02  1.60E-06
7.025E+06  5.00E+01  1.02E-12  7.39E-07  3.03E-03  2.00E-02  1.61E-06
7.075E+06  4.56E+01  9.90E-13  7.32E-07  3.02E-03  2.00E-02  1.61E-06
7.125E+06  4.16E+01  9.58E-13  7.26E-07  3.01E-03  2.00E-02  1.62E-06
7.175E+06  3.80E+01  9.21E-13  7.21E-07  3.00E-03  2.00E-02  1.63E-06
7.225E+06  3.46E+01  8.79E-13  7.16E-07  2.99E-03  2.00E-02  1.64E-06
7.275E+06  3.16E+01  8.33E-13  7.12E-07  2.98E-03  2.00E-02  1.65E-06
7.325E+06  2.88E+01  7.82E-13  7.10E-07  2.97E-03  2.00E-02  1.66E-06
7.375E+06  2.63E+01  7.29E-13  7.08E-07  2.96E-03  2.00E-02  1.68E-06
7.425E+06  2.40E+01  6.74E-13  7.08E-07  2.94E-03  2.00E-02  1.69E-06
7.475E+06  2.19E+01  6.18E-13  7.10E-07  2.93E-03  2.00E-02  1.70E-06
7.525E+06  1.99E+01  5.62E-13  7.13E-07  2.91E-03  2.00E-02  1.72E-06
7.575E+06  1.82E+01  5.06E-13  7.18E-07  2.89E-03  2.00E-02  1.74E-06
7.625E+06  1.66E+01  4.51E-13  7.26E-07  2.87E-03  2.00E-02  1.76E-06
7.675E+06  1.51E+01  3.99E-13  7.37E-07  2.85E-03  2.00E-02  1.78E-06
7.725E+06  1.38E+01  3.49E-13  7.51E-07  2.82E-03  2.00E-02  1.81E-06
7.775E+06  1.26E+01  3.02E-13  7.68E-07  2.80E-03  2.00E-02  1.84E-06
7.825E+06  1.15E+01  2.58E-13  7.90E-07  2.77E-03  2.00E-02  1.87E-06
7.875E+06  1.05E+01  2.18E-13  8.16E-07  2.74E-03  2.00E-02  1.90E-06
7.925E+06  9.56E+00  1.82E-13  8.47E-07  2.70E-03  2.00E-02  1.93E-06
7.975E+06  8.73E+00  1.49E-13  8.84E-07  2.66E-03  2.00E-02  1.97E-06
8.025E+06  7.96E+00  1.19E-13  9.28E-07  2.62E-03  2.00E-02  2.02E-06
8.075E+06  7.26E+00  9.34E-14  9.79E-07  2.57E-03  2.00E-02  2.06E-06
8.125E+06  6.63E+00  7.05E-14  1.04E-06  2.52E-03  2.00E-02  2.12E-06
8.175E+06  6.04E+00  5.08E-14  1.11E-06  2.47E-03  2.00E-02  2.17E-06
8.225E+06  5.51E+00  3.43E-14  1.18E-06  2.41E-03  2.00E-02  2.24E-06
8.275E+06  5.03E+00  2.13E-14  1.27E-06  2.34E-03  2.00E-02  2.31E-06
8.325E+06  4.59E+00  1.20E-14  1.36E-06  2.27E-03  2.00E-02  2.39E-06
8.375E+06  4.19E+00  6.16E-15  1.46E-06  2.20E-03  2.00E-02  2.47E-06
8.425E+06  3.82E+00  2.98E-15  1.57E-06  2.11E-03  2.00E-02  2.56E-06
8.475E+06  3.49E+00  1.48E-15  1.69E-06  2.02E-03  2.00E-02  2.67E-06
8.525E+06  3.18E+00  8.60E-16  1.82E-06  1.93E-03  2.00E-02  2.78E-06
8.575E+06  2.90E+00  6.30E-16  1.95E-06  1.83E-03  2.00E-02  2.88E-06
8.625E+06  2.65E+00  5.56E-16  2.10E-06  1.73E-03  2.00E-02  2.95E-06
8.675E+06  2.42E+00  5.63E-16  2.26E-06  1.62E-03  2.00E-02  2.97E-06
8.725E+06  2.21E+00  6.60E-16  2.43E-06  1.52E-03  2.00E-02  2.93E-06
8.775E+06  2.01E+00  9.45E-16  2.60E-06  1.41E-03  2.00E-02  2.82E-06
8.825E+06  1.84E+00  1.73E-15  2.78E-06  1.30E-03  2.00E-02  2.69E-06
8.875E+06  1.68E+00  3.73E-15  2.96E-06  1.20E-03  2.00E-02  2.54E-06
8.925E+06  1.53E+00  8.22E-15  3.11E-06  1.10E-03  2.00E-02  2.39E-06
8.975E+06  1.40E+00  1.70E-14  3.23E-06  1.01E-03  2.00E-02  2.24E-06
9.025E+06  1.27E+00  3.18E-14  3.29E-06  9.24E-04  2.00E-02  2.10E-06
9.075E+06  1.16E+00  5.33E-14  3.28E-06  8.43E-04  2.00E-02  1.96E-06
9.125E+06  1.06E+00  8.14E-14  3.21E-06  7.67E-04  2.00E-02  1.83E-06
9.175E+06  9.68E-01  1.15E-13  3.09E-06  6.98E-04  2.00E-02  1.70E-06
9.225E+06  8.83E-01  1.53E-13  2.94E-06  6.35E-04  2.00E-02  1.59E-06
9.275E+06  8.06E-01  1.93E-13  2.76E-06  5.77E-04  2.00E-02  1.48E-06
9.325E+06  7.36E-01  2.35E-13  2.58E-06  5.25E-04  2.00E-02  1.37E-06
9.375E+06  6.71E-01  2.77E-13  2.39E-06  4.77E-04  2.00E-02  1.27E-06
9.425E+06  6.13E-01  3.17E-13  2.22E-06  4.34E-04  2.00E-02  1.18E-06
9.475E+06  5.59E-01  3.54E-13  2.04E-06  3.95E-04  2.00E-02  1.10E-06
9.525E+06  5.10E-01  3.88E-13  1.88E-06  3.61E-04  2.00E-02  1.03E-06
9.575E+06  4.66E-01  4.19E-13  1.74E-06  3.30E-04  2.00E-02  9.57E-07
9.625E+06  4.25E-01  4.44E-13  1.60E-06  3.02E-04  2.00E-02  8.95E-07
9.675E+06  3.88E-01  4.66E-13  1.48E-06  2.78E-04  2.00E-02  8.40E-07
9.725E+06  3.54E-01  4.83E-13  1.38E-06  2.57E-04  2.00E-02  7.91E-07
9.775E+06  3.23E-01  4.95E-13  1.29E-06  2.40E-04  2.00E-02  7.50E-07
9.825E+06  2.95E-01  5.03E-13  1.22E-06  2.26E-04  2.00E-02  7.17E-07
9.875E+06  2.69E-01  5.08E-13  1.16E-06  2.15E-04  2.00E-02  6.91E-07
9.925E+06  2.46E-01  5.09E-13  1.12E-06  2.07E-04  2.00E-02  6.72E-07
9.975E+06  2.24E-01  5.06E-13  1.10E-06  2.03E-04  2.00E-02  6.63E-07
