5.275E+06  6.33E+02  3.23E-14  3.58E-07  1.76E-03  2.00E-02  3.52E-07
5.325E+06  5.91E+02  3.28E-14  3.74E-07  1.75E-03  2.00E-02  3.43E-07
5.375E+06  5.52E+02  3.37E-14  3.91E-07  1.75E-03  2.00E-02  3.34E-07
5.425E+06  5.16E+02  3.48E-14  4.10E-07  1.74E-03  2.00E-02  3.25E-07
5.475E+06  4.82E+02  3.62E-14  4.30E-07  1.74E-03  2.00E-02  3.17E-07
5.525E+06  4.50E+02  3.79E-14  4.52E-07  1.73E-03  2.00E-02  3.09E-07
5.575E+06  4.21E+02  4.00E-14  4.75E-07  1.73E-03  2.00E-02  3.02E-07
5.625E+06  3.93E+02  4.22E-14  4.99E-07  1.72E-03  2.00E-02  2.95E-07
5.675E+06  3.68E+02  4.46E-14  5.25E-07  1.72E-03  2.00E-02  2.89E-07
5.725E+06  3.43E+02  4.72E-14  5.52E-07  1.71E-03  2.00E-02  2.83E-07
5.775E+06  3.21E+02  5.00E-14  5.81E-07  1.71E-03  2.00E-02  2.77E-07
5.825E+06  3.00E+02  5.28E-14  6.11E-07  1.70E-03  2.00E-02  2.72E-07
5.875E+06  2.80E+02  5.57E-14  6.42E-07  1.70E-03  2.00E-02  2.68E-07
5.925E+06  2.62E+02  5.86E-14  6.75E-07  1.70E-03  2.00E-02  2.63E-07
5.975E+06  2.45E+02  6.17E-14  7.08E-07  1.69E-03  2.00E-02  2.59E-07
6.025E+06  2.29E+02  6.46E-14  7.42E-07  1.69E-03  2.00E-02  2.56E-07
6.075E+06  2.14E+02  6.76E-14  7.77E-07  1.68E-03  2.00E-02  2.52E-07
6.125E+06  2.00E+02  7.04E-14  8.12E-07  1.68E-03  2.00E-02  2.49E-07
6.175E+06  1.87E+02  7.30E-14  8.47E-07  1.67E-03  2.00E-02  2.46E-07
6.225E+06  1.75E+02  7.54E-14  8.82E-07  1.67E-03  2.00E-02  2.44E-07
6.275E+06  1.63E+02  7.76E-14  9.17E-07  1.67E-03  2.00E-02  2.41E-07
6.325E+06  1.53E+02  7.96E-14  9.52E-07  1.66E-03  2.00E-02  2.39E-07
6.375E+06  1.43E+02  8.14E-14  9.86E-07  1.66E-03  2.00E-02  2.37E-07
6.425E+06  1.33E+02  8.30E-14  1.02E-06  1.65E-03  2.00E-02  2.36E-07
6.475E+06  1.25E+02  8.44E-14  1.05E-06  1.65E-03  2.00E-02  2.34E-07
6.525E+06  1.16E+02  8.59E-14  1.08E-06  1.65E-03  2.00E-02  2.32E-07
6.575E+06  1.09E+02  8.73E-14  1.11E-06  1.64E-03  2.00E-02  2.31E-07
6.625E+06  1.02E+02  8.90E-14  1.14E-06  1.64E-03  2.00E-02  2.30E-07
6.675E+06  9.50E+01  9.12E-14  1.17E-06  1.63E-03  2.00E-02  2.29E-07
6.725E+06  8.87E+01  9.36E-14  1.19E-06  1.63E-03  2.00E-02  2.28E-07
6.775E+06  8.27E+01  9.79E-14  1.22E-06  1.63E-03  2.00E-02  2.27E-07
6.825E+06  7.71E+01  1.02E-13  1.24E-06  1.62E-03  2.00E-02  2.26E-07
6.875E+06  7.18E+01  1.09E-13  1.27E-06  1.62E-03  2.00E-02  2.25E-07
6.925E+06  6.68E+01  1.17E-13  1.29E-06  1.61E-03  2.00E-02  2.24E-07
6.975E+06  6.20E+01  1.34E-13  1.32E-06  1.61E-03  2.00E-02  2.23E-07
7.025E+06  5.75E+01  1.56E-13  1.34E-06  1.60E-03  2.00E-02  2.22E-07
7.075E+06  5.31E+01  1.56E-13  1.37E-06  1.60E-03  2.00E-02  2.21E-07
7.125E+06  4.91E+01  1.50E-13  1.40E-06  1.59E-03  2.00E-02  2.20E-07
