    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       1.7707      6.4096199e-07      1.0919971e-06     2.0937797e-07
       1.6240      7.0931204e-07      1.4298429e-06     2.5804677e-07
       1.4948      7.7551994e-07      1.8129681e-06     3.0090982e-07
       1.3661      8.6090130e-07      2.2745014e-06     3.4620057e-07
       1.2527      1.0800991e-06      2.6146802e-06     4.1873265e-07
       1.1652      1.4180106e-06      2.6597304e-06     4.8002366e-07
       1.0989      1.9281602e-06      2.4879660e-06     5.4487053e-07
       1.0526      2.3536078e-06      2.4192561e-06     5.9285166e-07
       0.9975      3.1434171e-06      2.2489088e-06     6.6054337e-07
       0.9251      5.2641156e-06      1.8428962e-06     7.7702034e-07
       0.8662      8.0691935e-06      1.5657461e-06     8.8103059e-07
       0.8110      1.2712652e-05      1.3345492e-06     1.0438528e-06
       0.7678      1.8143782e-05      1.1776925e-06     1.1712789e-06
       0.7202      2.6850648e-05      1.0261206e-06     1.3116836e-06
       0.6787      3.8186278e-05      9.1033939e-07     1.4602293e-06
    SIZE INTERVAL   4
   WAVl        QEXT      W0      gf
     500.0000      3.8069325e-07      1.8301034e-15     6.4862620e-06
     142.8571      2.9144485e-06      3.0983742e-14     1.9320969e-07
      76.9231      7.8093394e-06      1.2752327e-13     1.8115898e-07
      52.6316      1.0768128e-05      3.9323152e-13     1.6348740e-07
      40.0000      1.2604473e-05      9.6758903e-13     7.3223317e-08
      32.7869      1.4029014e-05      1.8062840e-12     8.9870089e-09
      28.1690      1.7499318e-05      2.7490750e-12    -9.2601329e-09
      24.3902      2.2563236e-05      3.7825033e-12    -8.3305524e-09
      21.6216      2.7624957e-05      4.7898673e-12    -4.6040299e-09
      19.2308      3.4958410e-05      5.9242061e-12     1.0029379e-08
      17.2117      4.0853707e-05      7.4106820e-12     1.9104963e-08
      15.5763      4.2131919e-05      1.0151007e-11     1.4256968e-08
      14.4196      4.3058790e-05      1.2681963e-11     1.0826467e-08
      13.1579      4.0187705e-05      1.9478233e-11     2.1429462e-09
      11.9403      3.2726826e-05      3.3360117e-11     4.8454905e-09
      11.0193      2.6350099e-05      5.8149419e-11     7.6445137e-09
      10.3093      2.7184386e-05      7.5786150e-11     9.4278394e-09
       9.6852      3.0755370e-05      8.9101820e-11     1.0483527e-08
       9.2039      3.3826563e-05      1.0094824e-10     1.1297663e-08
       8.6655      3.8212170e-05      1.1471479e-10     1.2707179e-08
       8.0808      4.9232675e-05      1.2015616e-10     1.8148805e-08
       7.6190      6.0526265e-05      1.2373768e-10     2.2405833e-08
       7.1429      8.1349558e-05      1.1612290e-10     2.6265352e-08
       6.6667      1.1798080e-04      1.0709830e-10     2.8309363e-08
       6.2500      1.6034141e-04      8.0607849e-11     2.6682187e-08
       5.8824      6.8070158e-05      1.6914976e-10     2.9098188e-08
       5.5556      1.2131574e-05      1.4531118e-09     3.4003514e-08
       5.2632      6.6818467e-06      3.7151723e-09     3.9541207e-08
       5.0000      6.9938792e-06      4.5404165e-09     4.5184582e-08
       4.7059      1.6185602e-05      2.6015771e-09     5.1878927e-08
       4.3507      9.3983355e-06      6.1327707e-09     6.0361845e-08
       4.0891      1.0495027e-05      7.2885977e-09     6.9016689e-08
       3.7807      1.7168595e-05      6.2318730e-09     8.0878853e-08
       3.3996      4.4096179e-05      3.7432769e-09     1.0035992e-07
       3.0713      8.6775640e-05      2.7127329e-09     1.1986710e-07
       2.7836      2.3917338e-05      1.3452194e-08     1.4215386e-07
       2.5674      3.4913619e-06      1.3458584e-07     1.7168213e-07
       2.3337      1.3599333e-06      5.1879830e-07     2.0897203e-07
       2.1075      1.4319923e-06      7.5163214e-07     2.5802309e-07
       1.9380      1.1803492e-06      1.2734084e-06     3.0465074e-07
       1.7707      8.5461797e-07      2.5884323e-06     3.7240473e-07
       1.6240      9.4575230e-07      3.3892481e-06     4.5890802e-07
       1.4948      1.0340305e-06      4.2973916e-06     5.3509224e-07
       1.3661      1.1478735e-06      5.3913892e-06     6.1565023e-07
       1.2527      1.4401396e-06      6.1977318e-06     7.4444118e-07
       1.1652      1.8906913e-06      6.3045151e-06     8.5339808e-07
       1.0989      2.5708947e-06      5.8973723e-06     9.6867143e-07
       1.0526      3.1381617e-06      5.7345051e-06     1.0538982e-06
       0.9975      4.1912470e-06      5.3307210e-06     1.1742027e-06
       0.9251      7.0188608e-06      4.3683264e-06     1.3813564e-06
       0.8662      1.0758986e-05      3.7113813e-06     1.5936759e-06
       0.8110      1.6950306e-05      3.1633611e-06     2.1019572e-06
       0.7678      2.4191865e-05      2.7915541e-06     2.4997425e-06
       0.7202      3.5801105e-05      2.4322740e-06     2.9380429e-06
       0.6787      5.0915402e-05      2.1578306e-06     3.3556919e-06
    SIZE INTERVAL   5
   WAVl        QEXT      W0      gf
     500.0000      4.7586657e-07      3.5743756e-15     2.0397763e-07
     142.8571      3.6430606e-06      6.0515079e-14    -1.8612169e-07
      76.9231      9.7616743e-06      2.4906888e-13     2.1100691e-07
      52.6316      1.3460160e-05      7.6803008e-13     2.0823605e-08
      40.0000      1.5755591e-05      1.8898221e-12     8.8011514e-09
      32.7869      1.7536268e-05      3.5278984e-12     8.3852065e-09
      28.1690      2.1874148e-05      5.3692870e-12     5.0813273e-09
      24.3902      2.8204045e-05      7.3877018e-12    -1.2464343e-09
      21.6216      3.4531197e-05      9.3552095e-12    -3.3305581e-09
      19.2308      4.3698014e-05      1.1570714e-11     4.4355520e-09
      17.2117      5.1067137e-05      1.4473988e-11     1.3799009e-08
      15.5763      5.2664899e-05      1.9826186e-11     1.1507245e-08
      14.4196      5.3823486e-05      2.4769460e-11     9.8860955e-09
      13.1579      5.0234630e-05      3.8043425e-11     7.4550073e-09
      11.9403      4.0908529e-05      6.5156483e-11     1.1450392e-08
      11.0193      3.2937624e-05      1.1357309e-10     1.6436584e-08
      10.3093      3.3980483e-05      1.4801982e-10     2.2381786e-08
       9.6852      3.8444214e-05      1.7402699e-10     2.3165488e-08
       9.2039      4.2283206e-05      1.9716453e-10     2.3769871e-08
       8.6655      4.7765215e-05      2.2405233e-10     2.4845752e-08
       8.0808      6.1540846e-05      2.3468000e-10     2.9148850e-08
       7.6190      7.5657834e-05      2.4167514e-10     3.2566717e-08
       7.1429      1.0168695e-04      2.2680253e-10     3.6340139e-08
       6.6667      1.4747601e-04      2.0917636e-10     4.2297834e-08
       6.2500      2.0042677e-04      1.5743720e-10     4.1910865e-08
       5.8824      8.5087700e-05      3.3037063e-10     4.5279191e-08
       5.5556      1.5164469e-05      2.8381090e-09     5.3471277e-08
       5.2632      8.3523097e-06      7.2561951e-09     6.1318320e-08
       5.0000      8.7423504e-06      8.8679997e-09     6.9844466e-08
       4.7059      2.0232005e-05      5.0812047e-09     8.0067006e-08
       4.3507      1.1747921e-05      1.1978066e-08     9.2999216e-08
       4.0891      1.3118787e-05      1.4235541e-08     1.0707904e-07
       3.7807      2.1460748e-05      1.2171625e-08     1.2654718e-07
       3.3996      5.5120239e-05      7.3110864e-09     1.5708097e-07
       3.0713      1.0846959e-04      5.2983054e-09     1.8753030e-07
       2.7836      2.9896686e-05      2.6273807e-08     2.2208162e-07
       2.5674      4.3642054e-06      2.6286281e-07     2.6813271e-07
       2.3337      1.6999185e-06      1.0132770e-06     3.2661686e-07
       2.1075      1.7899930e-06      1.4680297e-06     4.0350300e-07
       1.9380      1.4754396e-06      2.4871213e-06     4.7613773e-07
       1.7707      1.0682763e-06      5.0555156e-06     5.8157435e-07
       1.6240      1.1821961e-06      6.6195965e-06     7.1687849e-07
       1.4948      1.2925457e-06      8.3932979e-06     8.3604205e-07
       1.3661      1.4348519e-06      1.0529990e-05     9.6183889e-07
       1.2527      1.8001891e-06      1.2104856e-05     1.1631106e-06
       1.1652      2.3633842e-06      1.2313412e-05     1.3334134e-06
       1.0989      3.2136455e-06      1.1518219e-05     1.5135494e-06
       1.0526      3.9227355e-06      1.1200122e-05     1.6467540e-06
       0.9975      5.2391034e-06      1.0411488e-05     1.9268750e-06
       0.9251      8.7736484e-06      8.5318292e-06     2.6110473e-06
       0.8662      1.3448841e-05      7.2487448e-06     3.1750735e-06
       0.8110      2.1188063e-05      6.1783989e-06     3.7561270e-06
       0.7678      3.0240099e-05      5.4522176e-06     4.2108646e-06
       0.7202      4.4751793e-05      4.7505028e-06     4.7119180e-06
       0.6787      6.3644869e-05      4.2144832e-06     5.2432576e-06
    SIZE INTERVAL   6
   WAVl        QEXT      W0      gf
     500.0000      5.7103988e-07      6.1765540e-15     2.8500111e-06
     142.8571      4.3716729e-06      1.0457010e-13     5.5279854e-08
      76.9231      1.1714009e-05      4.3039093e-13     9.0917710e-08
      52.6316      1.6152192e-05      1.3271560e-12     5.7157475e-09
      40.0000      1.8906709e-05      3.2656126e-12     1.5989680e-08
      32.7869      2.1043522e-05      6.0962081e-12     7.3282407e-09
      28.1690      2.6248979e-05      9.2781279e-12     4.4957582e-09
      24.3902      3.3844855e-05      1.2765949e-11     8.2089842e-09
      21.6216      4.1437437e-05      1.6165803e-11     9.9909379e-09
      19.2308      5.2437618e-05      1.9994194e-11     8.0115208e-09
      17.2117      6.1280564e-05      2.5011051e-11     1.0663869e-08
      15.5763      6.3197881e-05      3.4259649e-11     1.1786944e-08
      14.4196      6.4588186e-05      4.2801626e-11     1.2581257e-08
      13.1579      6.0281559e-05      6.5739037e-11     1.3366304e-08
      11.9403      4.9090237e-05      1.1259040e-10     1.8527741e-08
      11.0193      3.9525151e-05      1.9625428e-10     2.0568485e-08
      10.3093      4.0776582e-05      2.5577824e-10     2.5792114e-08
       9.6852      4.6133061e-05      3.0071861e-10     3.0020193e-08
       9.2039      5.0739852e-05      3.4070027e-10     3.3280846e-08
       8.6655      5.7318264e-05      3.8716237e-10     3.7142819e-08
       8.0808      7.3849021e-05      4.0552700e-10     4.3018623e-08
       7.6190      9.0789407e-05      4.1761463e-10     4.7760886e-08
       7.1429      1.2202435e-04      3.9191475e-10     5.3966838e-08
       6.6667      1.7697123e-04      3.6145671e-10     5.9140948e-08
       6.2500      2.4051214e-04      2.7205146e-10     6.1791137e-08
       5.8824      1.0210525e-04      5.7088036e-10     6.3796854e-08
       5.5556      1.8197365e-05      4.9042518e-09     7.7212991e-08
       5.2632      1.0022772e-05      1.2538705e-08     8.9333475e-08
       5.0000      1.0490822e-05      1.5323902e-08     1.0007319e-07
       4.7059      2.4278410e-05      8.7803209e-09     1.1474920e-07
       4.3507      1.4097509e-05      2.0698095e-08     1.3460797e-07
       4.0891      1.5742548e-05      2.4599009e-08     1.5431165e-07
       3.7807      2.5752907e-05      2.1032563e-08     1.8220955e-07
       3.3996      6.6144311e-05      1.2633555e-08     2.2563003e-07
       3.0713      1.3016356e-04      9.1554695e-09     2.7008378e-07
       2.7836      3.5876041e-05      4.5401125e-08     3.1956068e-07
       2.5674      5.2370509e-06      4.5422667e-07     3.8646891e-07
       2.3337      2.0399051e-06      1.7509406e-06     4.7046218e-07
       2.1075      2.1479959e-06      2.5367510e-06     5.8099586e-07
       1.9380      1.7705328e-06      4.2977343e-06     6.8560271e-07
       1.7707      1.2819381e-06      8.7358903e-06     8.3741484e-07
       1.6240      1.4186450e-06      1.1438591e-05     1.0322784e-06
       1.4948      1.5510678e-06      1.4503507e-05     1.2038965e-06
       1.3661      1.7218392e-06      1.8195657e-05     1.3850370e-06
       1.2527      2.1602519e-06      2.0916969e-05     1.6748986e-06
       1.1652      2.8360951e-06      2.1277343e-05     1.9201352e-06
       1.0989      3.8564203e-06      1.9903271e-05     2.4611789e-06
       1.0526      4.7073389e-06      1.9353604e-05     2.9185963e-06
       0.9975      6.2869988e-06      1.7990863e-05     3.4338927e-06
       0.9251      1.0528497e-05      1.4742859e-05     4.0354371e-06
       0.8662      1.6138786e-05      1.2525718e-05     4.5720753e-06
       0.8110      2.5425963e-05      1.0676177e-05     5.4087942e-06
       0.7678      3.6288539e-05      9.4213475e-06     6.0636176e-06
       0.7202      5.3702793e-05      8.2087954e-06     6.7851360e-06
       0.6787      7.6374793e-05      7.2825607e-06     7.5502681e-06
    SIZE INTERVAL   7
   WAVl        QEXT      W0      gf
     500.0000      6.6621320e-07      9.8081122e-15     1.5000023e-06
     142.8571      5.1002850e-06      1.6605334e-13    -2.5646113e-07
      76.9231      1.3666344e-05      6.8344472e-13     9.4274346e-09
      52.6316      1.8844225e-05      2.1074743e-12    -1.8850995e-08
      40.0000      2.2057828e-05      5.1856716e-12    -1.7002003e-08
      32.7869      2.4550775e-05      9.6805532e-12    -4.4347879e-09
      28.1690      3.0623808e-05      1.4733325e-11     4.8792092e-09
      24.3902      3.9485662e-05      2.0271856e-11     9.4873786e-09
      21.6216      4.8343674e-05      2.5670698e-11     1.1891013e-08
      19.2308      6.1177221e-05      3.1750039e-11     1.0320947e-08
      17.2117      7.1493991e-05      3.9716622e-11     8.9602536e-09
      15.5763      7.3730860e-05      5.4403054e-11     1.3401300e-08
      14.4196      7.5352883e-05      6.7967397e-11     1.6542171e-08
      13.1579      7.0328487e-05      1.0439116e-10     1.9239521e-08
      11.9403      5.7271948e-05      1.7878938e-10     2.5438392e-08
      11.0193      4.6112678e-05      3.1164453e-10     2.8242015e-08
      10.3093      4.7572681e-05      4.0616637e-10     3.3579016e-08
       9.6852      5.3821907e-05      4.7753002e-10     3.8862090e-08
       9.2039      5.9196498e-05      5.4101939e-10     4.2936347e-08
       8.6655      6.6871314e-05      6.1479948e-10     4.7897060e-08
       8.0808      8.6157200e-05      6.4396183e-10     5.6444951e-08
       7.6190      1.0592099e-04      6.6315654e-10     6.3271961e-08
       7.1429      1.4236176e-04      6.2234608e-10     7.1294006e-08
       6.6667      2.0646646e-04      5.7397989e-10     8.1562054e-08
       6.2500      2.8059753e-04      4.3200764e-10     8.2475228e-08
       5.8824      1.1912281e-04      9.0653685e-10     8.6571547e-08
       5.5556      2.1230263e-05      7.7877692e-09     1.0431908e-07
       5.2632      1.1693236e-05      1.9910997e-08     1.2082471e-07
       5.0000      1.2239295e-05      2.4333786e-08     1.3671117e-07
       4.7059      2.8324818e-05      1.3942822e-08     1.5606304e-07
       4.3507      1.6447098e-05      3.2867803e-08     1.8304845e-07
       4.0891      1.8366312e-05      3.9062308e-08     2.1029970e-07
       3.7807      3.0045068e-05      3.3398924e-08     2.4832193e-07
       3.3996      7.7168394e-05      2.0061611e-08     3.0733660e-07
       3.0713      1.5185756e-04      1.4538540e-08     3.6795580e-07
       2.7836      4.1855406e-05      7.2095273e-08     4.3506622e-07
       2.5674      6.1098994e-06      7.2129452e-07     5.2601599e-07
       2.3337      2.3798939e-06      2.7804244e-06     6.4038146e-07
       2.1075      2.5060018e-06      4.0282575e-06     7.9086601e-07
       1.9380      2.0656296e-06      6.8246194e-06     9.3320627e-07
       1.7707      1.4956047e-06      1.3872183e-05     1.1398437e-06
       1.6240      1.6551010e-06      1.8163904e-05     1.4050607e-06
       1.4948      1.8095994e-06      2.3030791e-05     1.6386398e-06
       1.3661      2.0088391e-06      2.8893672e-05     1.8852346e-06
       1.2527      2.5203328e-06      3.3214895e-05     2.7530895e-06
       1.1652      3.3088308e-06      3.3787131e-05     3.3979746e-06
       1.0989      4.4992279e-06      3.1605203e-05     3.8569825e-06
       1.0526      5.4919820e-06      3.0732368e-05     4.1964111e-06
       0.9975      7.3349461e-06      2.8568429e-05     4.6739378e-06
       0.9251      1.2283427e-05      2.3410819e-05     5.4926813e-06
       0.8662      1.8828848e-05      1.9890144e-05     6.2230874e-06
       0.8110      2.9664049e-05      1.6953178e-05     7.3619559e-06
       0.7678      4.2337246e-05      1.4960580e-05     8.2532442e-06
       0.7202      6.2654188e-05      1.3035116e-05     9.2353119e-06
