    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       1.3661      1.2328840e-04      4.9535815e-08     7.4075629e-07
       1.2527      1.2062670e-04      7.0627935e-08     8.7834527e-07
       1.1652      1.2950276e-04      8.8103496e-08     1.0164275e-06
       1.0989      1.4318304e-04      1.0068172e-07     1.1416425e-06
       1.0526      1.3941150e-04      1.2280674e-07     1.2445171e-06
       0.9975      1.4653060e-04      1.4484656e-07     1.3853609e-06
       0.9251      1.6486866e-04      1.7405862e-07     2.2655884e-06
       0.8662      1.8341625e-04      2.0359868e-07     2.5840927e-06
       0.8110      2.1313138e-04      2.2006017e-07     2.9337242e-06
       0.7678      2.5013822e-04      2.3359262e-07     3.2731998e-06
       0.7202      2.9100508e-04      2.6905792e-07     3.7374633e-06
       0.6787      3.3708140e-04      2.9480458e-07     4.2085591e-06
    SIZE INTERVAL   6
   WAVl        QEXT      W0      gf
     500.0000      9.9260521e-06      5.8777262e-16     2.0737222e-06
     142.8571      3.0666487e-05      4.8802822e-14     2.9499095e-08
      76.9231      3.8384362e-05      5.1567085e-13     4.5112618e-08
      52.6316      7.2190118e-05      1.2764055e-12     1.4488105e-09
      40.0000      1.2319932e-04      2.2109188e-12     5.8976460e-09
      32.7869      1.6887190e-04      3.3073781e-12     1.8263577e-09
      28.1690      1.8078721e-04      5.9624210e-12    -1.0436636e-09
      24.3902      1.7783051e-04      1.1140037e-11    -1.4212363e-09
      21.6216      1.7321601e-04      1.8232680e-11    -2.8462803e-09
      19.2308      1.6054463e-04      3.1776760e-11    -8.3815001e-09
      17.2117      1.7696249e-04      4.5169922e-11    -9.7609982e-09
      15.5763      2.4575638e-04      4.9571462e-11    -8.4293259e-09
      14.4196      3.1002332e-04      5.2939545e-11    -7.4866006e-09
      13.1579      4.4056838e-04      5.1552372e-11    -3.7838256e-09
      11.9403      6.2891209e-04      4.1115065e-11     4.9795442e-09
      11.0193      6.7585394e-04      3.6579841e-11     1.0637278e-08
      10.3093      7.0477796e-04      4.4165848e-11     1.3417466e-08
       9.6852      7.5946197e-04      5.8475733e-11     1.4089146e-08
       9.2039      8.0451479e-04      7.2606482e-11     1.4607139e-08
       8.6655      8.5076402e-04      9.4778915e-11     1.4273618e-08
       8.0808      8.4525410e-04      1.5324743e-10     6.7530858e-09
       7.6190      8.2800037e-04      2.2686330e-10    -5.1975209e-10
       7.1429      6.6300977e-04      4.0127741e-10    -2.5310432e-08
       6.6667      3.8062398e-04      9.2237510e-10    -9.0702316e-08
       6.2500      2.8267021e-04      1.5869016e-09    -1.6725983e-07
       5.8824      1.3165846e-03      2.7251529e-10     1.5770607e-08
       5.5556      3.6851820e-04      1.7192557e-10     6.2253753e-08
       5.2632      2.0567487e-04      3.2848740e-10     7.3223724e-08
       5.0000      2.1562795e-04      4.0702770e-10     8.1914585e-08
       4.7059      4.9899147e-04      3.2460083e-10     9.0717825e-08
       4.3507      2.9146391e-04      5.7076302e-10     1.0945085e-07
       4.0891      3.2651614e-04      6.9337650e-10     1.2492493e-07
       3.7807      5.3369594e-04      6.8566072e-10     1.4554331e-07
       3.3996      1.3290179e-03      8.1359300e-10     1.6367636e-07
       3.0713      2.3421068e-03      1.4753497e-09     1.5250812e-07
       2.7836      7.3479052e-04      1.5202087e-09     2.5635997e-07
       2.5674      1.9322941e-04      6.2035752e-09     3.1253180e-07
       2.3337      1.6080696e-04      1.0816662e-08     3.7712538e-07
       2.1075      1.4671412e-04      1.6170769e-08     4.5301558e-07
       1.9380      1.5714942e-04      1.9753493e-08     5.2849877e-07
       1.7707      1.5777800e-04      2.8204285e-08     6.3329971e-07
       1.6240      1.6579781e-04      3.7247410e-08     7.5025196e-07
       1.4948      1.5012871e-04      5.8229974e-08     8.8860152e-07
       1.3661      1.4794627e-04      8.5597791e-08     1.0667012e-06
       1.2527      1.4475227e-04      1.2204490e-07     1.2647811e-06
       1.1652      1.5540360e-04      1.5224260e-07     1.4636111e-06
       1.0989      1.7182000e-04      1.7397770e-07     2.3122157e-06
       1.0526      1.6729416e-04      2.1220962e-07     2.5205798e-06
       0.9975      1.7583714e-04      2.5029431e-07     2.8060059e-06
       0.9251      1.9784297e-04      3.0077252e-07     3.2623856e-06
       0.8662      2.2010021e-04      3.5181750e-07     3.7211335e-06
       0.8110      2.5575859e-04      3.8026270e-07     4.2245905e-06
       0.7678      3.0016709e-04      4.0364655e-07     4.7134089e-06
       0.7202      3.4920774e-04      4.6493013e-07     5.3819486e-06
       0.6787      4.0449983e-04      5.0941989e-07     6.0603306e-06
    SIZE INTERVAL   7
   WAVl        QEXT      W0      gf
     500.0000      1.1580394e-05      9.3335945e-16     1.1607064e-06
     142.8571      3.5777570e-05      7.7497044e-14    -1.3695312e-07
      76.9231      4.4781756e-05      8.1886611e-13     3.7906446e-09
      52.6316      8.4221804e-05      2.0268846e-12    -1.0526202e-08
      40.0000      1.4373254e-04      3.5108571e-12    -9.6024816e-09
      32.7869      1.9701722e-04      5.2519939e-12    -4.0307645e-09
      28.1690      2.1091841e-04      9.4681036e-12    -1.9821870e-09
      24.3902      2.0746892e-04      1.7689966e-11    -2.6976774e-09
      21.6216      2.0208535e-04      2.8952820e-11    -4.6469690e-09
      19.2308      1.8730208e-04      5.0460315e-11    -1.1671941e-08
      17.2117      2.0645624e-04      7.1728160e-11    -1.5733411e-08
      15.5763      2.8671580e-04      7.8717641e-11    -1.2623579e-08
      14.4196      3.6169390e-04      8.4066030e-11    -1.0422989e-08
      13.1579      5.1399648e-04      8.1863250e-11    -4.7394733e-09
      11.9403      7.3373081e-04      6.5289200e-11     6.8639991e-09
      11.0193      7.8849632e-04      5.8087430e-11     1.4586007e-08
      10.3093      8.2224100e-04      7.0133728e-11     1.7555958e-08
       9.6852      8.8603901e-04      9.2857294e-11     1.8269985e-08
       9.2039      9.3860063e-04      1.1529640e-10     1.8820635e-08
       8.6655      9.9255808e-04      1.5050539e-10     1.8245547e-08
       8.0808      9.8612993e-04      2.4335121e-10     8.2821784e-09
       7.6190      9.6600064e-04      3.6025045e-10    -1.3891816e-09
       7.1429      7.7351157e-04      6.3721357e-10    -3.4738525e-08
       6.6667      4.4406152e-04      1.4646970e-09    -1.2299908e-07
       6.2500      3.2978217e-04      2.5199395e-09    -2.2793981e-07
       5.8824      1.5360157e-03      4.3274412e-10     2.1392084e-08
       5.5556      4.2993794e-04      2.7301141e-10     8.3892866e-08
       5.2632      2.3995403e-04      5.2162578e-10     9.8646824e-08
       5.0000      2.5156598e-04      6.4634482e-10     1.1121144e-07
       4.7059      5.8215681e-04      5.1545403e-10     1.2337039e-07
       4.3507      3.4004128e-04      9.0635043e-10     1.4876205e-07
       4.0891      3.8093558e-04      1.1010560e-09     1.7037154e-07
       3.7807      6.2264542e-04      1.0888036e-09     1.9845104e-07
       3.3996      1.5505215e-03      1.2919553e-09     2.2295417e-07
       3.0713      2.7324595e-03      2.3428000e-09     2.0773052e-07
       2.7836      8.5725594e-04      2.4140343e-09     3.4907559e-07
       2.5674      2.2543441e-04      9.8510432e-09     4.2524918e-07
       2.3337      1.8760823e-04      1.7176451e-08     5.1311662e-07
       2.1075      1.7116659e-04      2.5678568e-08     6.1642740e-07
       1.9380      1.8334111e-04      3.1367796e-08     7.1937492e-07
       1.7707      1.8407450e-04      4.4787323e-08     8.6201284e-07
       1.6240      1.9343097e-04      5.9147450e-08     1.0212502e-06
       1.4948      1.7515039e-04      9.2466940e-08     1.2094407e-06
       1.3661      1.7260424e-04      1.3592593e-07     1.4518634e-06
       1.2527      1.6887796e-04      1.9380245e-07     2.4214510e-06
       1.1652      1.8130457e-04      2.4175513e-07     2.8019552e-06
       1.0989      2.0045714e-04      2.7626954e-07     3.1471449e-06
       1.0526      1.9517703e-04      3.3698023e-07     3.4307837e-06
       0.9975      2.0514393e-04      3.9745706e-07     3.8192292e-06
       0.9251      2.3081758e-04      4.7761415e-07     4.4404898e-06
       0.8662      2.5678458e-04      5.5867119e-07     5.0649178e-06
       0.8110      2.9838632e-04      6.0384067e-07     5.7501122e-06
       0.7678      3.5019660e-04      6.4097298e-07     6.4154649e-06
       0.7202      4.0741133e-04      7.3828807e-07     7.3253687e-06
       0.6787      4.7191943e-04      8.0893532e-07     8.2487970e-06
    SIZE INTERVAL   8
   WAVl        QEXT      W0      gf
     500.0000      1.3234736e-05      1.3932387e-15     2.0070866e-06
     142.8571      4.0888650e-05      1.1568075e-13    -7.1783721e-09
      76.9231      5.1179150e-05      1.2223308e-12    -1.9360476e-08
      52.6316      9.6253490e-05      3.0255538e-12     1.3671961e-08
      40.0000      1.6426576e-04      5.2406962e-12     6.7433980e-09
      32.7869      2.2516254e-04      7.8397110e-12     4.7450266e-09
      28.1690      2.4104961e-04      1.4133146e-11     8.6367765e-10
      24.3902      2.3710734e-04      2.6406014e-11    -4.2803388e-09
      21.6216      2.3095469e-04      4.3218204e-11    -8.8559404e-09
      19.2308      2.1405953e-04      7.5322686e-11    -1.5831152e-08
      17.2117      2.3595002e-04      1.0706944e-10    -1.7301117e-08
      15.5763      3.2767522e-04      1.1750271e-10    -1.4609580e-08
      14.4196      4.1336449e-04      1.2548632e-10    -1.2704437e-08
      13.1579      5.8742457e-04      1.2219821e-10    -6.0560671e-09
      11.9403      8.3854953e-04      9.7457931e-11     8.5295908e-09
      11.0193      9.0113870e-04      8.6707764e-11     1.9249531e-08
      10.3093      9.3970406e-04      1.0468942e-10     2.3538884e-08
       9.6852      1.0126161e-03      1.3860914e-10     2.4551031e-08
       9.2039      1.0726866e-03      1.7210424e-10     2.5331590e-08
       8.6655      1.1343523e-03      2.2466110e-10     2.4619545e-08
       8.0808      1.1270059e-03      3.6325309e-10     1.1417085e-08
       7.6190      1.1040010e-03      5.3774989e-10    -1.3560206e-09
       7.1429      8.8401348e-04      9.5117585e-10    -4.4953327e-08
       6.6667      5.0749918e-04      2.1863690e-09    -1.6065736e-07
       6.2500      3.7689425e-04      3.7615395e-09    -2.9761185e-07
