    SIZE INTERVAL   0
   WAVl        QEXT      W0      gf
     0.5581     0.000780   0.0001917   0.000123
     0.5858     0.000600   0.0002052   0.000111
     0.6150     0.000456   0.0002231   0.000101
     0.6459     0.000342   0.0002447   0.000092
     0.6790     0.000253   0.0002698   0.000083
     0.7210     0.000174   0.0003031   0.000074
     0.7680     0.000116   0.0003440   0.000065
     0.8130     0.000080   0.0003906   0.000058
     0.8670     0.000053   0.0004632   0.000050
     0.9260     0.000034   0.0005687   0.000044
     1.0000     0.000020   0.0006861   0.000038
     1.0500     0.000015   0.0007137   0.000034
     1.1000     0.000013   0.0007196   0.000031
     1.1700     0.000009   0.0007983   0.000027
     1.2500     0.000007   0.0008315   0.000024
     1.3700     0.000006   0.0006695   0.000020
     1.5000     0.000004   0.0005869   0.000017
     1.6300     0.000004   0.0005017   0.000014
     1.7700     0.000004   0.0003567   0.000012
     1.9400     0.000006   0.0001523   0.000010
     2.1100     0.000008   0.0000891   0.000008
     2.3400     0.000006   0.0000714   0.000007
     2.5700     0.000003   0.0000046   0.000006
     2.7900     0.000131   0.0000009   0.000005
     3.0800     0.000476   0.0000004   0.000004
     3.4100     0.000214   0.0000005   0.000003
     3.7900     0.000084   0.0000008   0.000002
     4.0900     0.000033   0.0000010   0.000002
     4.3600     0.000241   0.0000000   0.000003
    SIZE INTERVAL   11
   WAVl        QEXT      W0      gf
     0.2563     0.099448   0.0004851   0.001181
     0.2795     0.045411   0.0005540   0.001178
     0.2965     0.021741   0.0006525   0.001121
     0.3186     0.011354   0.0008446   0.000975
     0.3355     0.009175   0.0009090   0.000861
     0.3650     0.006498   0.0008036   0.000707
     0.4200     0.004390   0.0006031   0.000507
     0.4950     0.002139   0.0005900   0.000355
     0.5448     0.001329   0.0006292   0.000291
     0.5581     0.001171   0.0006464   0.000277
     0.5858     0.000901   0.0006921   0.000251
     0.6150     0.000685   0.0007521   0.000227
     0.6459     0.000514   0.0008251   0.000206
     0.6790     0.000380   0.0009099   0.000187
     0.7210     0.000261   0.0010221   0.000166
     0.7680     0.000174   0.0011598   0.000146
     0.8130     0.000120   0.0013167   0.000130
     0.8670     0.000080   0.0015613   0.000113
     0.9260     0.000052   0.0019164   0.000099
     1.0000     0.000031   0.0023115   0.000085
     1.0500     0.000023   0.0024043   0.000077
     1.1000     0.000019   0.0024244   0.000070
     1.1700     0.000014   0.0026889   0.000062
     1.2500     0.000010   0.0028004   0.000054
     1.3700     0.000009   0.0022559   0.000045
     1.5000     0.000007   0.0019780   0.000038
     1.6300     0.000005   0.0016910   0.000032
     1.7700     0.000006   0.0012029   0.000027
     1.9400     0.000009   0.0005138   0.000022
     2.1100     0.000011   0.0003007   0.000019
     2.3400     0.000009   0.0002410   0.000015
     2.5700     0.000005   0.0000154   0.000013
     2.7900     0.000197   0.0000031   0.000010
     3.0800     0.000714   0.0000012   0.000009
     3.4100     0.000321   0.0000016   0.000007
     3.7900     0.000127   0.0000027   0.000006
     4.0900     0.000049   0.0000034   0.000005
     4.3600     0.000361   0.0000001   0.000005
    SIZE INTERVAL   12
   WAVl        QEXT      W0      gf
     0.2563     0.133543   0.0011446   0.002095
     0.2795     0.060926   0.0013083   0.002093
     0.2965     0.029130   0.0015415   0.001992
     0.3186     0.015202   0.0019954   0.001733
     0.3355     0.012288   0.0021479   0.001531
     0.3650     0.008694   0.0018999   0.001257
     0.4200     0.005867   0.0014269   0.000901
     0.4950     0.002857   0.0013964   0.000631
     0.5448     0.001775   0.0014893   0.000516
     0.5581     0.001564   0.0015300   0.000492
     0.5858     0.001204   0.0016380   0.000446
     0.6150     0.000914   0.0017802   0.000404
     0.6459     0.000686   0.0019528   0.000367
     0.6790     0.000508   0.0021532   0.000332
     0.7210     0.000349   0.0024188   0.000295
     0.7680     0.000233   0.0027443   0.000259
     0.8130     0.000161   0.0031149   0.000231
     0.8670     0.000107   0.0036922   0.000201
     0.9260     0.000069   0.0045293   0.000176
     1.0000     0.000041   0.0054609   0.000151
     1.0500     0.000031   0.0056797   0.000136
     1.1000     0.000025   0.0057272   0.000124
     1.1700     0.000019   0.0063496   0.000110
     1.2500     0.000013   0.0066118   0.000096
     1.3700     0.000011   0.0053304   0.000080
     1.5000     0.000009   0.0046757   0.000067
     1.6300     0.000007   0.0039992   0.000057
     1.7700     0.000008   0.0028465   0.000048
     1.9400     0.000012   0.0012171   0.000039
     2.1100     0.000015   0.0007124   0.000033
     2.3400     0.000012   0.0005710   0.000027
     2.5700     0.000006   0.0000364   0.000022
     2.7900     0.000262   0.0000074   0.000019
     3.0800     0.000952   0.0000029   0.000016
     3.4100     0.000429   0.0000037   0.000013
     3.7900     0.000169   0.0000063   0.000010
     4.0900     0.000065   0.0000081   0.000009
