    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
       1.0989      6.0629934e-06      4.9240714e-06     1.3951745e-06
       1.0526      7.3723726e-06      4.8065441e-06     1.5179623e-06
       0.9975      9.7922814e-06      4.4943526e-06     1.7840562e-06
       0.9251      1.6241184e-05      3.7237712e-06     2.4455589e-06
       0.8662      2.4733439e-05      3.1883029e-06     2.9888913e-06
       0.8110      3.9089507e-05      2.7134246e-06     3.5346511e-06
       0.7678      5.5927291e-05      2.3916764e-06     3.9617675e-06
       0.7202      8.2991155e-05      2.0811531e-06     4.4323865e-06
       0.6787      1.1807772e-04      1.8534011e-06     4.9378089e-06
    SIZE INTERVAL   6
   WAVl        QEXT      W0      gf
     500.0000      1.0901451e-06      2.8694314e-15     3.0226912e-06
     142.8571      8.2676044e-06      4.9808207e-14     5.7790365e-08
      76.9231      2.1939444e-05      2.1162668e-13     9.3052644e-08
      52.6316      3.0197645e-05      6.4242475e-13     5.8064500e-09
      40.0000      3.5340570e-05      1.5508811e-12     1.6515977e-08
      32.7869      3.9351544e-05      2.8656716e-12     7.3065901e-09
      28.1690      4.9050988e-05      4.3947116e-12     4.1313749e-09
      24.3902      6.3165651e-05      6.1279092e-12     7.8222055e-09
      21.6216      7.7230970e-05      7.8545070e-12     9.5341763e-09
      19.2308      9.7459492e-05      9.9036785e-12     7.2935099e-09
      17.2117      1.1359682e-04      1.2447554e-11     9.7874550e-09
      15.5763      1.1704774e-04      1.6736925e-11     1.0763797e-08
      14.4196      1.1954820e-04      2.0637222e-11     1.1454269e-08
      13.1579      1.1172091e-04      3.0894507e-11     1.1944031e-08
      11.9403      9.0967150e-05      5.1050636e-11     1.7070026e-08
      11.0193      7.3389795e-05      8.7442698e-11     1.8725550e-08
      10.3093      7.5755056e-05      1.1410203e-10     2.3791642e-08
       9.6852      8.5771180e-05      1.3484400e-10     2.7662799e-08
       9.2039      9.4391201e-05      1.5338132e-10     3.0648200e-08
       8.6655      1.0668616e-04      1.7526869e-10     3.4173269e-08
       8.0808      1.3740944e-04      1.8629159e-10     3.9455857e-08
       7.6190      1.6883666e-04      1.9432925e-10     4.3646516e-08
       7.1429      2.2593367e-04      1.8794582e-10     4.8206081e-08
       6.6667      3.2691217e-04      1.8432321e-10     5.3386825e-08
       6.2500      4.4197556e-04      1.5113558e-10     5.5250020e-08
       5.8824      1.8615750e-04      2.5162428e-10     5.9079564e-08
       5.5556      3.3399666e-05      2.0711535e-09     7.1622308e-08
       5.2632      1.8557390e-05      5.3468285e-09     8.2647958e-08
       5.0000      1.9324631e-05      6.6032519e-09     9.2722770e-08
       4.7059      4.4936290e-05      3.7977776e-09     1.0586149e-07
       4.3507      2.6056895e-05      8.9509282e-09     1.2426113e-07
       4.0891      2.9153336e-05      1.0673596e-08     1.4228704e-07
       3.7807      4.7818439e-05      9.1373179e-09     1.6792802e-07
       3.3996      1.2267782e-04      5.5311248e-09     2.0779722e-07
       3.0713      2.4090368e-04      4.0380397e-09     2.4872056e-07
       2.7836      6.6197510e-05      1.9492917e-08     2.9524284e-07
       2.5674      9.6405086e-06      1.9666092e-07     3.5676730e-07
       2.3337      3.6905973e-06      7.7458973e-07     4.3409146e-07
       2.1075      3.9597582e-06      1.1036649e-06     5.3596930e-07
       1.9380      3.3161160e-06      1.8403820e-06     6.3246917e-07
       1.7707      2.4661924e-06      3.6523189e-06     7.7221361e-07
       1.6240      2.7058015e-06      4.8236046e-06     9.5190728e-07
       1.4948      2.9360348e-06      6.1626000e-06     1.1101651e-06
       1.3661      3.1895267e-06      7.9005152e-06     1.2771957e-06
       1.2527      4.0629216e-06      8.9608341e-06     1.5440858e-06
       1.1652      5.3871915e-06      9.0344844e-06     1.7699624e-06
       1.0989      7.2756402e-06      8.5087470e-06     2.2931289e-06
       1.0526      8.8469068e-06      8.3056604e-06     2.7378181e-06
       0.9975      1.1750819e-05      7.7661963e-06     3.2338725e-06
       0.9251      1.9489558e-05      6.4346396e-06     3.7994891e-06
       0.8662      2.9680341e-05      5.5093559e-06     4.3039700e-06
       0.8110      4.6907777e-05      4.6887693e-06     5.0898663e-06
       0.7678      6.7113307e-05      4.1327908e-06     5.7049157e-06
       0.7202      9.9590267e-05      3.5962090e-06     6.3826089e-06
       0.6787      1.4169461e-04      3.2026548e-06     7.1104207e-06
    SIZE INTERVAL   7
   WAVl        QEXT      W0      gf
     500.0000      1.2718360e-06      4.5565375e-15     1.5925537e-06
     142.8571      9.6455382e-06      7.9093538e-14    -2.6827851e-07
      76.9231      2.5596017e-05      3.3605528e-13     9.5351876e-09
      52.6316      3.5230585e-05      1.0201466e-12    -1.9710615e-08
      40.0000      4.1230663e-05      2.4627416e-12    -1.8175934e-08
      32.7869      4.5910134e-05      4.5505803e-12    -5.2001622e-09
      28.1690      5.7226154e-05      6.9786392e-12     4.3277046e-09
      24.3902      7.3693264e-05      9.7308925e-12     8.8988495e-09
      21.6216      9.0102805e-05      1.2472666e-11     1.1211915e-08
      19.2308      1.1370275e-04      1.5726674e-11     9.3258313e-09
      17.2117      1.3252962e-04      1.9766253e-11     7.7168447e-09
      15.5763      1.3655570e-04      2.6577617e-11     1.1976862e-08
      14.4196      1.3947291e-04      3.2771145e-11     1.4989634e-08
      13.1579      1.3034107e-04      4.9059334e-11     1.7363262e-08
      11.9403      1.0612835e-04      8.1066515e-11     2.3464857e-08
      11.0193      8.5621429e-05      1.3885576e-10     2.5756196e-08
      10.3093      8.8380899e-05      1.8118981e-10     3.0716816e-08
       9.6852      1.0006638e-04      2.1412729e-10     3.5480367e-08
       9.2039      1.1012307e-04      2.4356385e-10     3.9153973e-08
       8.6655      1.2446719e-04      2.7832018e-10     4.3637806e-08
       8.0808      1.6031103e-04      2.9582412e-10     5.1442817e-08
       7.6190      1.9697613e-04      3.0858761e-10     5.7668506e-08
       7.1429      2.6358930e-04      2.9845098e-10     6.4881381e-08
       6.6667      3.8139755e-04      2.9269843e-10     7.3726169e-08
       6.2500      5.1563818e-04      2.3999770e-10     7.4502261e-08
       5.8824      2.1718376e-04      3.9957000e-10     8.0158302e-08
       5.5556      3.8966281e-05      3.2889148e-09     9.6605007e-08
       5.2632      2.1650291e-05      8.4905650e-09     1.1162874e-07
       5.0000      2.2545406e-05      1.0485718e-08     1.2597097e-07
       4.7059      5.2425681e-05      6.0307295e-09     1.4395169e-07
       4.3507      3.0399718e-05      1.4213740e-08     1.6894481e-07
       4.0891      3.4012234e-05      1.6949271e-08     1.9396342e-07
       3.7807      5.5788195e-05      1.4509719e-08     2.2891865e-07
       3.3996      1.4312417e-04      8.7832190e-09     2.8308897e-07
       3.0713      2.8105440e-04      6.4122555e-09     3.3891211e-07
       2.7836      7.7230466e-05      3.0954018e-08     4.0198028e-07
       2.5674      1.1247268e-05      3.1229008e-07     4.8558725e-07
       2.3337      4.3057023e-06      1.2300185e-06     5.9088044e-07
       2.1075      4.6197252e-06      1.7525767e-06     7.2958757e-07
       1.9380      3.8688107e-06      2.9224530e-06     8.6088848e-07
       1.7707      2.8772346e-06      5.7997292e-06     1.0511009e-06
       1.6240      3.1567833e-06      7.6596732e-06     1.2956684e-06
       1.4948      3.4253935e-06      9.7859300e-06     1.5110612e-06
       1.3661      3.7211400e-06      1.2545648e-05     1.7384558e-06
       1.2527      4.7401132e-06      1.4229370e-05     2.5790930e-06
       1.1652      6.2851097e-06      1.4346319e-05     3.2002884e-06
       1.0989      8.4883192e-06      1.3511475e-05     3.6325909e-06
       1.0526      1.0321481e-05      1.3188982e-05     3.9522720e-06
       0.9975      1.3709410e-05      1.2332339e-05     4.4016920e-06
       0.9251      2.2738020e-05      1.0217895e-05     5.1715307e-06
       0.8662      3.4627376e-05      8.7485905e-06     5.8581652e-06
