    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
     2.1100      4.6274871e-06      1.7413841e-06     7.2788243e-07
     2.3400      4.2736629e-06      1.2247778e-06     5.8740316e-07
     2.5700      1.1370979e-05      3.0750374e-07     4.8452708e-07
     2.7900      8.2422403e-05      2.8686192e-08     3.9985074e-07
     3.0800      2.7693887e-04      6.4526638e-09     3.3744405e-07
     3.4100      1.3950171e-04      8.8960302e-09     2.8130528e-07
     3.7900      5.4787178e-05      1.4620030e-08     2.2776966e-07
     4.0900      3.3975562e-05      1.6951342e-08     1.9387230e-07
     4.3600      3.0486577e-05      1.4023825e-08     1.6810530e-07
    SIZE INTERVAL   8
   WAVl        QEXT      W0      gf
     0.2563      9.8483261e-03      8.3357750e-06     8.6852899e-05
     0.2795      7.9670091e-03      6.9285299e-06     7.3174535e-05
     0.2965      6.8785053e-03      6.0479716e-06     6.4240402e-05
     0.3186      5.8636390e-03      5.1013984e-06     5.5579690e-05
     0.3355      5.1261922e-03      4.6013655e-06     4.9892678e-05
     0.3650      3.9560915e-03      4.1908319e-06     4.2310107e-05
     0.4200      2.2806335e-03      4.5041964e-06     3.2945231e-05
     0.4950      1.0589967e-03      5.2385867e-06     2.4938126e-05
     0.5448      6.4996471e-04      5.6147955e-06     2.0136684e-05
     0.5581      5.7051886e-04      5.7197624e-06     1.8854371e-05
     0.5858      4.4138878e-04      6.0786917e-06     1.7231697e-05
     0.6150      3.3805700e-04      6.5184483e-06     1.5788671e-05
     0.6459      2.5492650e-04      7.0185010e-06     1.4261633e-05
     0.6790      1.8841393e-04      7.5967870e-06     1.2625874e-05
     0.7210      1.3191224e-04      8.5441437e-06     1.1326570e-05
     0.7680      8.9338146e-05      9.8018025e-06     1.0136973e-05
     0.8130      6.1516387e-05      1.1179068e-05     8.9979962e-06
     0.8670      3.9312936e-05      1.3089563e-05     7.6312246e-06
     0.9260      2.5823664e-05      1.5287931e-05     6.7421623e-06
     1.0000      1.5396714e-05      1.8528393e-05     5.7144605e-06
     1.0500      1.1926348e-05      1.9660466e-05     5.1856299e-06
     1.1000      9.6560779e-06      2.0180120e-05     4.7347113e-06
     1.1700      6.9987464e-06      2.1620891e-05     4.1459506e-06
     1.2500      5.4504378e-06      2.1298506e-05     3.6640053e-06
     1.3700      4.2406696e-06      1.8567515e-05     3.0053257e-06
     1.5000      3.9019185e-06      1.4464153e-05     2.4899554e-06
     1.6300      3.5941178e-06      1.1304280e-05     1.9797676e-06
     1.7700      3.2897383e-06      8.6687844e-06     1.4303346e-06
     1.9400      4.4344069e-06      4.3318282e-06     1.1221057e-06
     2.1100      5.2885672e-06      2.5993796e-06     9.5060525e-07
     2.3400      4.8841933e-06      1.8282376e-06     7.6722000e-07
     2.5700      1.2995417e-05      4.5901397e-07     6.3282871e-07
     2.7900      9.4197089e-05      4.2820188e-08     5.2236325e-07
     3.0800      3.1650174e-04      9.6319610e-09     4.4054824e-07
     3.4100      1.5943060e-04      1.3279201e-08     3.6743699e-07
     3.7900      6.2613942e-05      2.1823479e-08     2.9733076e-07
     4.0900      3.8829226e-05      2.5303457e-08     2.5335081e-07
     4.3600      3.4841812e-05      2.0933519e-08     2.1932756e-07
    SIZE INTERVAL   9
   WAVl        QEXT      W0      gf
     0.2563      1.1080408e-02      1.1867956e-05     1.0992178e-04
     0.2795      8.9635838e-03      9.8645097e-06     9.2610545e-05
     0.2965      7.7388400e-03      8.6108705e-06     8.1303539e-05
     0.3186      6.5969725e-03      7.2632234e-06     7.0342511e-05
     0.3355      5.7672604e-03      6.5513189e-06     6.3144996e-05
     0.3650      4.4507950e-03      5.9668428e-06     5.3548428e-05
     0.4200      2.5658034e-03      6.4130454e-06     4.1696136e-05
     0.4950      1.1914044e-03      7.4587030e-06     3.1562215e-05
     0.5448      7.3122701e-04      7.9943749e-06     2.5485431e-05
     0.5581      6.4184755e-04      8.1438343e-06     2.3862514e-05
     0.5858      4.9657232e-04      8.6548882e-06     2.1808830e-05
     0.6150      3.8032125e-04      9.2810243e-06     1.9982511e-05
     0.6459      2.8679729e-04      9.9930120e-06     1.8049866e-05
     0.6790      2.1196903e-04      1.0816391e-05     1.5979622e-05
     0.7210      1.4840350e-04      1.2165253e-05     1.4335194e-05
     0.7680      1.0050686e-04      1.3955926e-05     1.2829610e-05
     0.8130      6.9206889e-05      1.5916896e-05     1.1388093e-05
     0.8670      4.4227631e-05      1.8637088e-05     9.6582727e-06
     0.9260      2.9052005e-05      2.1767143e-05     8.5330356e-06
     1.0000      1.7321537e-05      2.6380935e-05     7.2323257e-06
     1.0500      1.3417322e-05      2.7992792e-05     6.5630384e-06
     1.1000      1.0863231e-05      2.8732684e-05     5.9923729e-06
     1.1700      7.8736940e-06      3.0784064e-05     5.2472550e-06
     1.2500      6.1318198e-06      3.0325063e-05     4.6372774e-06
     1.3700      4.7708045e-06      2.6436691e-05     3.8035863e-06
     1.5000      4.3896977e-06      2.0594300e-05     3.1513093e-06
     1.6300      4.0434120e-06      1.6095246e-05     2.5056006e-06
     1.7700      3.7009760e-06      1.2342798e-05     1.8102220e-06
     1.9400      4.9887243e-06      6.1677607e-06     1.4202093e-06
     2.1100      5.9496521e-06      3.7010623e-06     1.2031335e-06
     2.3400      5.4947270e-06      2.6030924e-06     9.7096250e-07
     2.5700      1.4619859e-05      6.5355649e-07     8.0096554e-07
     2.7900      1.0597179e-04      6.0968558e-08     6.6117758e-07
     3.0800      3.5606466e-04      1.3714251e-08     5.5763048e-07
