6.725E+06  6.16E+00  6.30E-12  1.28E-06  1.27E-04  1.00E-02
6.775E+06  5.62E+00  6.24E-12  1.21E-06  1.21E-04  1.00E-02
6.825E+06  5.13E+00  6.12E-12  1.15E-06  1.16E-04  1.00E-02
6.875E+06  4.68E+00  5.98E-12  1.08E-06  1.10E-04  1.00E-02
6.925E+06  4.27E+00  5.81E-12  1.02E-06  1.05E-04  1.00E-02
6.975E+06  3.90E+00  5.62E-12  9.60E-07  1.00E-04  1.00E-02
7.025E+06  3.56E+00  5.41E-12  9.01E-07  9.50E-05  1.00E-02
7.075E+06  3.25E+00  5.19E-12  8.44E-07  9.01E-05  1.00E-02
7.125E+06  2.96E+00  4.96E-12  7.90E-07  8.54E-05  1.00E-02
7.175E+06  2.70E+00  4.73E-12  7.38E-07  8.08E-05  1.00E-02
7.225E+06  2.47E+00  4.49E-12  6.88E-07  7.64E-05  1.00E-02
7.275E+06  2.25E+00  4.25E-12  6.41E-07  7.22E-05  1.00E-02
7.325E+06  2.05E+00  4.02E-12  5.97E-07  6.82E-05  1.00E-02
7.375E+06  1.88E+00  3.78E-12  5.55E-07  6.43E-05  1.00E-02
7.425E+06  1.71E+00  3.55E-12  5.15E-07  6.06E-05  1.00E-02
7.475E+06  1.56E+00  3.33E-12  4.78E-07  5.71E-05  1.00E-02
7.525E+06  1.43E+00  3.11E-12  4.44E-07  5.37E-05  1.00E-02
7.575E+06  1.30E+00  2.91E-12  4.11E-07  5.06E-05  1.00E-02
7.625E+06  1.19E+00  2.71E-12  3.81E-07  4.76E-05  1.00E-02
7.675E+06  1.08E+00  2.51E-12  3.53E-07  4.47E-05  1.00E-02
7.725E+06  9.89E-01  2.33E-12  3.27E-07  4.20E-05  1.00E-02
7.775E+06  9.03E-01  2.16E-12  3.02E-07  3.95E-05  1.00E-02
7.825E+06  8.24E-01  1.99E-12  2.80E-07  3.70E-05  1.00E-02
7.875E+06  7.52E-01  1.84E-12  2.59E-07  3.48E-05  1.00E-02
7.925E+06  6.86E-01  1.69E-12  2.39E-07  3.26E-05  1.00E-02
7.975E+06  6.27E-01  1.56E-12  2.21E-07  3.06E-05  1.00E-02
8.025E+06  5.72E-01  1.43E-12  2.04E-07  2.87E-05  1.00E-02
8.075E+06  5.22E-01  1.31E-12  1.88E-07  2.69E-05  1.00E-02
8.125E+06  4.77E-01  1.20E-12  1.74E-07  2.52E-05  1.00E-02
8.175E+06  4.35E-01  1.09E-12  1.61E-07  2.37E-05  1.00E-02
8.225E+06  3.97E-01  9.95E-13  1.48E-07  2.22E-05  1.00E-02
8.275E+06  3.62E-01  9.05E-13  1.37E-07  2.08E-05  1.00E-02
8.325E+06  3.31E-01  8.21E-13  1.26E-07  1.95E-05  1.00E-02
8.375E+06  3.02E-01  7.44E-13  1.17E-07  1.82E-05  1.00E-02
8.425E+06  2.76E-01  6.73E-13  1.08E-07  1.71E-05  1.00E-02
8.475E+06  2.52E-01  6.08E-13  9.92E-08  1.60E-05  1.00E-02
8.525E+06  2.30E-01  5.48E-13  9.15E-08  1.50E-05  1.00E-02
8.575E+06  2.10E-01  4.93E-13  8.44E-08  1.40E-05  1.00E-02
8.625E+06  1.92E-01  4.42E-13  7.79E-08  1.31E-05  1.00E-02
8.675E+06  1.75E-01  3.96E-13  7.18E-08  1.23E-05  1.00E-02
8.725E+06  1.60E-01  3.54E-13  6.63E-08  1.15E-05  1.00E-02
8.775E+06  1.46E-01  3.16E-13  6.11E-08  1.08E-05  1.00E-02
8.825E+06  1.33E-01  2.82E-13  5.64E-08  1.01E-05  1.00E-02
8.875E+06  1.21E-01  2.50E-13  5.20E-08  9.47E-06  1.00E-02
8.925E+06  1.11E-01  2.22E-13  4.80E-08  8.87E-06  1.00E-02
8.975E+06  1.01E-01  1.96E-13  4.42E-08  8.31E-06  1.00E-02
9.025E+06  9.25E-02  1.73E-13  4.08E-08  7.78E-06  1.00E-02
9.075E+06  8.44E-02  1.53E-13  3.77E-08  7.30E-06  1.00E-02
9.125E+06  7.71E-02  1.34E-13  3.48E-08  6.84E-06  1.00E-02
9.175E+06  7.04E-02  1.18E-13  3.21E-08  6.41E-06  1.00E-02
9.225E+06  6.43E-02  1.03E-13  2.97E-08  6.02E-06  1.00E-02
9.275E+06  5.87E-02  9.03E-14  2.74E-08  5.65E-06  1.00E-02
9.325E+06  5.36E-02  7.88E-14  2.54E-08  5.31E-06  1.00E-02
9.375E+06  4.89E-02  6.86E-14  2.35E-08  4.99E-06  1.00E-02
9.425E+06  4.47E-02  5.97E-14  2.18E-08  4.70E-06  1.00E-02
9.475E+06  4.08E-02  5.18E-14  2.02E-08  4.43E-06  1.00E-02
9.525E+06  3.72E-02  4.49E-14  1.88E-08  4.19E-06  1.00E-02
9.575E+06  3.40E-02  3.89E-14  1.75E-08  3.96E-06  1.00E-02
9.625E+06  3.11E-02  3.36E-14  1.64E-08  3.76E-06  1.00E-02
9.675E+06  2.84E-02  2.91E-14  1.54E-08  3.59E-06  1.00E-02
9.725E+06  2.59E-02  2.51E-14  1.45E-08  3.43E-06  1.00E-02
9.775E+06  2.37E-02  2.17E-14  1.38E-08  3.30E-06  1.00E-02
9.825E+06  2.16E-02  1.87E-14  1.32E-08  3.19E-06  1.00E-02
9.875E+06  1.97E-02  1.62E-14  1.27E-08  3.11E-06  1.00E-02
9.925E+06  1.80E-02  1.40E-14  1.24E-08  3.05E-06  1.00E-02
9.975E+06  1.65E-02  1.22E-14  1.23E-08  3.02E-06  1.00E-02
