Nitrous Acid (HNO2) dissociation cross-sections built from alinc file
Air:
Temp:           300K
Angstroms       XS
2.531600E+03    1.550200E-19
2.538100E+03    1.472100E-19
2.544500E+03    1.397300E-19
2.551000E+03    1.324500E-19
2.557500E+03    1.255600E-19
2.564100E+03    1.186100E-19
2.570700E+03    1.118600E-19
2.577300E+03    1.055000E-19
2.584000E+03    9.935000E-20
2.590700E+03    9.352500E-20
2.597400E+03    8.804000E-20
2.604200E+03    8.309100E-20
2.611000E+03    7.858700E-20
2.617800E+03    7.432800E-20
2.624700E+03    7.025100E-20
2.631600E+03    6.640200E-20
2.638500E+03    6.276400E-20
2.645500E+03    5.938300E-20
2.652500E+03    5.621100E-20
2.659600E+03    5.316700E-20
2.666700E+03    4.941500E-20
2.673800E+03    4.588000E-20
2.681000E+03    4.267800E-20
2.688200E+03    4.043000E-20
2.695400E+03    3.830100E-20
2.702700E+03    3.596700E-20
2.710000E+03    3.331700E-20
2.717400E+03    3.082900E-20
2.724800E+03    2.871600E-20
2.732200E+03    2.684200E-20
2.739700E+03    2.506800E-20
2.747300E+03    2.336600E-20
2.754800E+03    2.179800E-20
2.762400E+03    2.031700E-20
2.770100E+03    1.891900E-20
2.777800E+03    1.761700E-20
2.785500E+03    1.640500E-20
2.793300E+03    1.526100E-20
2.801100E+03    1.419800E-20
2.809000E+03    1.319700E-20
2.816900E+03    1.226600E-20
2.824900E+03    1.139000E-20
2.832900E+03    1.057700E-20
2.840900E+03    9.821400E-21
2.849000E+03    9.111700E-21
2.857100E+03    8.453300E-21
2.865300E+03    7.835200E-21
2.873600E+03    7.255600E-21
2.881800E+03    6.725100E-21
2.890200E+03    6.221800E-21
2.898600E+03    5.756200E-21
2.907000E+03    5.325400E-21
2.915500E+03    4.922400E-21
2.924000E+03    4.549800E-21
2.932600E+03    4.201500E-21
2.941200E+03    3.879900E-21
2.949900E+03    3.579600E-21
2.958600E+03    3.302500E-21
2.967400E+03    4.897300E-21
2.976200E+03    5.347400E-21
2.985100E+03    4.700700E-21
2.994000E+03    4.961200E-21
3.003000E+03    6.380500E-21
3.012000E+03    6.662200E-21
3.021100E+03    6.096200E-21
3.030300E+03    9.282600E-21
3.039500E+03    1.033900E-20
3.048800E+03    1.494300E-20
3.058100E+03    1.339100E-20
3.067500E+03    9.978600E-21
3.076900E+03    1.257600E-20
3.086400E+03    1.787100E-20
3.096000E+03    1.693000E-20
3.105600E+03    1.801700E-20
3.115300E+03    2.248700E-20
3.125000E+03    2.333500E-20
3.134800E+03    2.723700E-20
3.144700E+03    2.941300E-20
3.154600E+03    2.059400E-20
3.164600E+03    2.211500E-20
3.174600E+03    3.745800E-20
3.184700E+03    3.823600E-20
3.194900E+03    3.841000E-20
3.205100E+03    5.283000E-20
3.215400E+03    4.837700E-20
3.225800E+03    4.338400E-20
3.236200E+03    5.344100E-20
3.246800E+03    4.565700E-20
3.257300E+03    2.971500E-20
3.268000E+03    5.074800E-20
3.278700E+03    9.479800E-20
3.289500E+03    5.307400E-20
3.300300E+03    1.017200E-19
3.311300E+03    1.300300E-19
3.322300E+03    6.490600E-20
3.333300E+03    6.827200E-20
3.344500E+03    8.368000E-20
3.355700E+03    6.363700E-20
3.367000E+03    4.307500E-20
3.378400E+03    7.732800E-20
3.389800E+03    1.440200E-19
3.401400E+03    7.985200E-20
3.413000E+03    2.411000E-19
3.424700E+03    1.899200E-19
3.436400E+03    8.087700E-20
3.448300E+03    8.564800E-20
3.460200E+03    9.608000E-20
3.472200E+03    7.454600E-20
3.484300E+03    6.310500E-20
3.496500E+03    7.157700E-20
3.508800E+03    1.643900E-19
3.521100E+03    1.250500E-19
3.533600E+03    2.438300E-19
3.546100E+03    3.996100E-19
3.558700E+03    1.231000E-19
3.571400E+03    9.622300E-20
3.584200E+03    9.146500E-20
3.597100E+03    7.323200E-20
3.610100E+03    6.048000E-20
3.623200E+03    6.214200E-20
3.636400E+03    9.806100E-20
3.649600E+03    1.281100E-19
3.663000E+03    1.690000E-19
3.676500E+03    3.750900E-19
3.690000E+03    3.145000E-19
3.703700E+03    1.268900E-19
3.717500E+03    8.317700E-20
3.731300E+03    6.045900E-20
3.745300E+03    4.005600E-20
3.759400E+03    3.371100E-20
3.773600E+03    3.888300E-20
3.787900E+03    5.350400E-20
3.802300E+03    7.659800E-20
3.816800E+03    1.136500E-19
3.831400E+03    1.735200E-19
3.846200E+03    1.729900E-19
3.861000E+03    1.003900E-19
3.876000E+03    5.100800E-20
3.891100E+03    2.660600E-20
